premise,date,treatment,kwh,gp_1,gp_2,gp_3,gp_4,tempf
6,09/11/2023,1,.5334626,.4056256,.4566774,.4492049,.4651577,63.63625
6,09/12/2023,1,.4879169,.408271,.4639773,.4507721,.4560255,63.37075
6,09/13/2023,1,.4923731,.4100938,.4521412,.4617719,.4463474,62.9385
6,09/14/2023,1,.5287643,.4132143,.4443283,.4401712,.4393022,63.56325
6,09/15/2023,1,.4919336,.4113918,.4402287,.4497409,.4499121,64.26475
6,09/16/2023,1,.4473774,.4343386,.4594704,.4595872,.4367583,64.581
6,09/17/2023,1,.4939508,.4525709,.4792472,.4849292,.446266,65.211
6,09/18/2023,1,.5350362,.4067253,.4616594,.4628913,.4538824,64.6955
6,09/19/2023,1,.5402732,.4054283,.4478955,.4428198,.4540363,63.57825
6,09/20/2023,1,.5053567,.423761,.459776,.4586966,.4528614,62.9535
6,09/21/2023,1,.4812386,.3990337,.4383081,.4571656,.434815,62.644
6,09/22/2023,1,.4906946,.4043063,.4390242,.45367,.4324673,61.70775
6,09/23/2023,1,.4799431,.4402726,.4479934,.4628834,.4345415,60.7895
6,09/24/2023,1,.5105872,.4413252,.4766879,.4866893,.4464718,61.42825
6,09/25/2023,1,.5249989,.4218858,.458225,.4532804,.4442862,64.90525
6,09/26/2023,1,.5291344,.4186532,.4618121,.4526781,.44432,65.2
6,09/27/2023,1,.4710111,.4188985,.4527125,.4433905,.4377786,64.2595
6,09/28/2023,1,.5082621,.4089907,.4488183,.4500014,.4348491,64.0085
6,09/29/2023,1,.4993225,.4198219,.452167,.4480984,.43454,61.943
6,09/30/2023,1,.4527996,.4388781,.4592553,.4617008,.4273941,60.0475
7,09/29/2021,0,.7736978,.9133575,.8320014,.79584,.8339931,61.35417
7,09/30/2021,0,.7813037,.9043315,.8353627,.8111399,.8513977,65.7575
7,10/01/2021,0,.7641508,.8804911,.8573487,.8234279,.8914226,66.2
7,10/02/2021,0,.8259225,.9704807,.9070992,.8158199,.8931669,65.14667
7,10/03/2021,0,.853509,.9941519,.9613466,.8690471,.9197905,67.32417
7,10/04/2021,0,.8048224,.9308382,.8995025,.8435885,.9223674,65.31555
7,10/05/2021,0,.7508534,.9061576,.8597294,.8158579,.8606991,60.02834
7,10/06/2021,0,.7315744,.9044496,.8708755,.817416,.8300736,59.31528
7,10/07/2021,0,.8379977,.9049466,.8851185,.8247346,.8325558,57.83805
7,10/08/2021,0,.759283,.9343012,.8917407,.8163049,.8319561,58.255
7,10/09/2021,0,.7501174,.9099236,.8909061,.8402869,.8272978,60.55778
7,10/10/2021,0,.8385586,.9397323,.9136829,.8460657,.8346289,59.42083
7,10/11/2021,0,.8477335,.9119455,.9122643,.8523659,.8564546,58.58055
7,10/12/2021,0,.7474952,.9490432,.8938381,.8474507,.8326333,58.93028
7,10/13/2021,0,.8366252,.9498714,.9324639,.8478408,.873516,55.23667
7,10/14/2021,0,.7709502,.9734602,.9053747,.8247425,.8504212,59.19361
7,10/15/2021,0,.7553552,.8902627,.9002475,.8139682,.8398792,62.82667
7,10/16/2021,0,.8376855,.8873081,.8967248,.8119796,.8569448,64.60361
7,10/17/2021,0,.8699585,.9721606,.9734104,.8578735,.8763738,57.51361
7,10/18/2021,0,.7955781,.9818996,.9639874,.825804,.8629932,55.31139
7,10/19/2021,0,.8668167,1.008411,.9785213,.8628258,.8651386,56.32417
7,10/20/2021,0,.8142448,.9722282,.9751156,.8850583,.8826489,60.36666
7,10/21/2021,0,.756791,.906318,.9203887,.8508288,.8715074,64.62889
7,10/22/2021,0,.7748177,.8955416,.9060393,.8499924,.8591698,60.09056
7,10/23/2021,0,.7781157,.969108,.9581525,.8453625,.8523542,59.5975
7,10/24/2021,0,.8416557,1.100781,1.052754,.9315917,.8846365,61.28889
7,10/25/2021,0,.770373,.9783724,.9767996,.8787743,.8490064,58.30472
7,10/26/2021,0,.8032687,1.001065,.9598857,.8719175,.8636508,58.27
7,10/27/2021,0,.7506025,.9158744,.9336687,.8502339,.8335593,61.65972
7,10/28/2021,0,.8488684,.9110368,.9037043,.8340614,.827698,64.38778
7,10/29/2021,0,.7501329,.8987564,.8976271,.8264322,.8530027,61.81
7,10/30/2021,0,.7692091,.9517702,.9537531,.8466393,.8409497,58.87222
7,10/31/2021,0,.8122426,.986666,.9591338,.863286,.84795,58.54694
7,11/01/2021,0,.866588,.9808965,.9615569,.8997715,.8697974,60.27028
7,11/02/2021,0,.8097035,.917473,.9099759,.8476403,.8557716,61.72778
7,11/03/2021,0,.8469627,.9239459,.8903831,.8455026,.8405123,61.02195
7,11/04/2021,0,.8237233,.9088276,.9308125,.8470284,.8410873,60.72583
7,11/05/2021,0,.8123852,.9725316,.9452037,.8690938,.8652793,56.43111
7,11/06/2021,0,.8529807,1.053932,1.014332,.8554637,.8543341,57.33083
7,11/07/2021,0,.8340103,1.104738,1.088487,.9414418,.8891643,54.81417
7,11/08/2021,0,.9196756,1.109556,1.065465,.9610687,.9062976,54.72083
7,11/09/2021,0,.8474165,1.016273,1.004131,.9309882,.903392,58.93083
7,11/10/2021,0,.8488497,.9206773,.9442677,.8867682,.8656191,59.54528
7,11/11/2021,0,.8120721,.9533975,.9347416,.8737404,.8722503,60.49805
7,11/12/2021,0,.8490843,.8973649,.9173732,.8622099,.8701052,60.97805
7,11/13/2021,0,.8096856,.911127,.9299985,.8512571,.8575922,60.31778
7,11/14/2021,0,.8161715,.975372,.9766225,.8937424,.8854475,59.68778
7,11/15/2021,0,.8962512,1.03077,.9923069,.90591,.8919119,56.70055
7,11/16/2021,0,.8377992,.9994909,.9893837,.9005897,.9006917,56.8675
7,11/17/2021,0,.8904497,1.038393,.9775521,.9339425,.8904757,56.1375
7,11/18/2021,0,.8291647,1.031919,1.029471,.9711725,.9226251,54.47
7,11/19/2021,0,.8946145,1.013405,1.011057,.9472377,.8869644,57.07444
7,11/20/2021,0,.7866543,1.042048,.996909,.9172119,.8823149,57.55695
7,11/21/2021,0,.8011466,1.093273,1.055999,.9577683,.8990208,57.69611
7,11/22/2021,0,.8435468,1.046247,1.027463,.9671144,.9374158,56.79917
7,11/23/2021,0,.8180481,1.04039,1.031152,.9525029,.9134668,54.15083
7,11/24/2021,0,.817621,1.104914,1.094376,.9867748,.9700665,53.98389
7,11/25/2021,0,.837292,1.142349,1.142395,.997223,1.007966,54.12083
7,11/26/2021,0,.8609023,1.058581,1.030095,.9396378,.9184343,54.50195
7,11/27/2021,0,.8127375,1.043341,1.043789,.9331174,.9129127,56.39278
7,11/28/2021,0,.849531,1.061727,1.038308,.9364191,.9204392,57.325
7,11/29/2021,0,.8302168,1.045295,1.017683,.9166516,.9276831,55.98611
7,11/30/2021,0,.7735451,1.045866,1.01325,.9466666,.9174274,56.38528
7,12/01/2021,0,.7904318,1.007539,.9994122,.8969259,.9342264,58.54528
7,12/02/2021,0,.8067298,1.030045,1.040376,.9360671,.9151312,54.185
7,12/03/2021,0,.917636,1.076046,1.067411,.967994,.9484548,53.80528
7,12/04/2021,0,.915408,1.100595,1.078998,.9733871,.9760772,53.33111
7,12/05/2021,0,.9396142,1.14553,1.12212,1.025569,1.009899,51.27139
7,12/06/2021,0,1.02998,1.208307,1.184674,1.090121,1.049482,51.15611
7,12/07/2021,0,.9339887,1.100519,1.072126,1.029082,1.013692,54.16667
7,12/08/2021,0,1.014968,1.145945,1.155221,1.04494,1.044186,53.25195
7,12/09/2021,0,.935487,1.143422,1.142851,1.046554,1.037455,51.86222
7,12/10/2021,0,.9632207,1.223754,1.207997,1.112004,1.089418,47.61555
7,12/11/2021,0,.906771,1.273958,1.255343,1.15926,1.097378,46.84528
7,12/12/2021,0,1.087125,1.321672,1.336278,1.220768,1.12899,50.91278
7,12/13/2021,0,.9943103,1.276547,1.258097,1.170678,1.116036,52.7875
7,12/14/2021,0,1.011647,1.306899,1.263306,1.189116,1.124887,46.33694
7,12/15/2021,0,1.007086,1.363898,1.3385,1.244065,1.132447,48.59389
7,12/16/2021,0,.9402498,1.23723,1.20689,1.151412,1.076152,50.87194
7,12/17/2021,0,.9372394,1.26291,1.26606,1.209808,1.121825,46.11444
7,12/18/2021,0,.9989006,1.340631,1.326868,1.244287,1.121903,44.29722
7,12/19/2021,0,.9904992,1.361415,1.347038,1.287988,1.174372,44.31556
7,12/20/2021,0,.981546,1.322099,1.317227,1.250208,1.153472,47.69806
7,12/21/2021,0,1.04067,1.32568,1.328705,1.247141,1.135373,47.39278
7,12/22/2021,0,.9778552,1.28548,1.317086,1.196892,1.129028,50.91583
7,12/23/2021,0,.9423302,1.190608,1.218151,1.119704,1.119873,54.78639
7,12/24/2021,0,.9617451,1.243695,1.230616,1.164196,1.10347,50.96472
7,12/25/2021,0,.9704073,1.35585,1.365935,1.220263,1.172771,49.46167
7,12/26/2021,0,.9695593,1.362278,1.365288,1.271569,1.203815,47.02361
7,12/27/2021,0,.8673427,1.315079,1.311108,1.255945,1.17915,47.45694
7,12/28/2021,0,.910771,1.318565,1.386601,1.291147,1.242861,46.09555
7,12/29/2021,0,.8482586,1.325563,1.349822,1.302692,1.186303,47.79195
7,12/30/2021,0,.8093786,1.243556,1.288625,1.230011,1.141551,47.73083
7,12/31/2021,0,.9191403,1.280589,1.309457,1.264424,1.190218,49.00444
7,01/01/2022,0,.9704623,1.344558,1.377248,1.312212,1.168912,43.77972
7,01/02/2022,0,1.058835,1.353741,1.387389,1.313864,1.182129,44.48056
7,01/03/2022,0,.9793809,1.28711,1.317142,1.227973,1.183538,50.30111
7,01/04/2022,0,.8615471,1.185653,1.19831,1.159269,1.070258,52.67
7,01/05/2022,0,.8826431,1.142749,1.133819,1.051833,1.051443,53.1975
7,01/06/2022,0,.8686802,1.13278,1.14944,1.057405,1.047049,52.74583
7,01/07/2022,0,.874694,1.146561,1.174122,1.099086,1.062014,51.69972
7,01/08/2022,0,.8866042,1.235669,1.198976,1.126164,1.085287,49.38028
7,01/09/2022,0,1.058745,1.258,1.237447,1.148266,1.096054,49.15889
7,01/10/2022,0,.9700685,1.16873,1.139504,1.087835,1.032545,52.72222
7,01/11/2022,0,.8848056,1.176517,1.10554,1.086718,1.015072,52.01472
7,01/12/2022,0,.8614048,1.135093,1.109545,1.0652,1.017916,52.66417
7,01/13/2022,0,.8766267,1.151437,1.089514,1.074105,1.036916,51.74556
7,01/14/2022,0,.8003799,1.150997,1.098806,1.067188,1.02905,51.82778
7,01/15/2022,0,.8337815,1.163768,1.106458,1.057226,1.037326,53.90139
7,01/16/2022,0,.9359088,1.177308,1.071749,1.056426,.9756165,55.03889
7,01/17/2022,0,.8874076,1.124526,1.112379,1.045575,1.001755,53.22861
7,01/18/2022,0,.9267173,1.19814,1.112223,1.07633,1.010469,50.71833
7,01/19/2022,0,.9117836,1.14223,1.094546,1.043824,1.021604,50.21611
7,01/20/2022,0,.8410566,1.137527,1.059798,1.043213,1.002758,50.67611
7,01/21/2022,0,.7688676,1.116135,1.070234,1.026311,.996502,55.27167
7,01/22/2022,0,.7929761,1.081453,1.076979,.9699866,.9371192,55.7825
7,01/23/2022,0,.9032526,1.152378,1.110303,1.024834,.9883301,51.12417
7,01/24/2022,0,.9693785,1.149373,1.120614,1.059501,1.013602,49.41639
7,01/25/2022,0,.8614091,1.173695,1.137873,1.069683,1.044081,48.67194
7,01/26/2022,0,.8622448,1.183525,1.110231,1.041156,1.025154,49.55667
7,01/27/2022,0,.8432224,1.145617,1.102777,1.038696,1.025057,50.83083
7,01/28/2022,0,.8918392,1.104655,1.120051,1.027771,.9947101,52.24194
7,01/29/2022,0,.9126194,1.134813,1.119208,1.013668,1.004629,50.88972
7,01/30/2022,0,.8844323,1.207602,1.182764,1.074308,1.015963,48.97333
7,01/31/2022,0,.9732407,1.182768,1.186494,1.097189,1.027698,49.46695
7,02/01/2022,0,.8640147,1.19866,1.15727,1.062718,1.047075,50.95028
7,02/02/2022,0,.9298992,1.159564,1.126858,1.043073,1.011762,53.26194
7,02/03/2022,0,.8894988,1.147328,1.097172,1.041772,.9980901,49.73139
7,02/04/2022,0,.8540989,1.135091,1.073757,1.027673,.9777134,50.60361
7,02/05/2022,0,.9121059,1.165857,1.083656,1.041876,1.007743,50.55167
7,02/06/2022,0,.9464035,1.15952,1.117782,1.061907,.9904772,50.93167
7,02/07/2022,0,.8727343,1.12707,1.09073,.9877194,.9842064,51.34361
7,02/08/2022,0,.9072344,1.08405,1.045483,.9700832,.9462807,54.20444
7,02/09/2022,0,.8931897,.9916579,.9890702,.9397002,.934531,59.15583
7,02/10/2022,0,.8257458,.9561225,.9529971,.8751166,.8685068,62.16306
7,02/11/2022,0,.7875778,.9207866,.9213315,.8576095,.8744456,60.2325
7,02/12/2022,0,.8059827,.943961,.8834495,.8492689,.8543504,60.27694
7,02/13/2022,0,.9343898,.9704388,.9345934,.9039857,.8514127,56.94639
7,02/14/2022,0,.9533864,1.084494,1.018735,.948043,.9299054,51.50028
7,02/15/2022,0,.8920003,1.133443,1.033955,.9750426,.9648182,52.04111
7,02/16/2022,0,.9340085,1.094231,1.051666,.9429995,.94393,55.63194
7,02/17/2022,0,.8199765,1.050241,.9834096,.8953559,.9190436,55.55806
7,02/18/2022,0,.9158537,1.046058,1.005173,.9102142,.9117524,52.60472
7,02/19/2022,0,.9427585,1.054121,.9758741,.9127235,.9082031,53.98778
7,02/20/2022,0,.8759336,1.113306,1.082135,.9591198,.9211092,50.54083
7,02/21/2022,0,.9302539,1.168925,1.1161,1.019918,.9871165,49.65194
7,02/22/2022,0,.9031346,1.227118,1.178196,1.045827,1.025612,46.65139
7,02/23/2022,0,.8958991,1.213306,1.209117,1.077896,1.082385,45.1125
7,02/24/2022,0,.8480245,1.200812,1.23397,1.051746,1.054263,45.35944
7,02/25/2022,0,.7893377,1.180137,1.163343,1.032705,1.026864,46.68555
7,02/26/2022,0,.8292904,1.196572,1.165788,1.03425,1.058825,49.49944
7,02/27/2022,0,.9162042,1.098152,1.090313,.9575731,.9547056,54.48861
7,02/28/2022,0,.9003403,1.012427,.9951377,.9013326,.9112839,56.745
7,03/01/2022,0,.7662338,.9909239,.9532061,.877451,.9076532,56.64611
7,03/02/2022,0,.8885907,1.008918,.9543643,.8720247,.9133341,55.33083
7,03/03/2022,0,.8688034,1.058127,1.044202,.9448217,.9569949,52.63778
7,03/04/2022,0,.8524573,1.103158,1.02779,.959802,.939888,51.17139
7,03/05/2022,0,.8347211,1.180707,1.129113,1.005106,.9764674,49.26333
7,03/06/2022,0,.9733773,1.150162,1.095497,1.002607,.9829904,49.04722
7,03/07/2022,0,.8831873,1.093408,1.05875,.9555052,.9707935,52.17278
7,03/08/2022,0,.897364,1.03436,1.002117,.9171433,.9006469,55.24306
7,03/09/2022,0,.8634034,1.044669,.99671,.9252064,.9372755,52.53389
7,03/10/2022,0,.8256037,1.049962,1.006236,.900879,.926956,54.15417
7,03/11/2022,0,.8545242,1.038689,.9833721,.9056216,.8913733,53.96528
7,03/12/2022,0,.880812,1.103779,1.015009,.9433431,.9231755,51.26139
7,03/13/2022,0,.8360775,1.092532,1.029372,.9264296,.9110103,55.51942
7,03/14/2022,0,.8685924,1.035281,1.000106,.8968465,.9004868,54.93083
7,03/15/2022,0,.8455435,.9894783,.9357118,.8712786,.8630083,57.89083
7,03/16/2022,0,.8275931,1.012527,.9463186,.8533078,.896244,54.58833
7,03/17/2022,0,.8592267,1.046177,.9987291,.8666446,.8949282,53.60139
7,03/18/2022,0,.8729903,1.018003,.9725392,.8617449,.8613815,53.7125
7,03/19/2022,0,.9102898,1.086279,1.025772,.9399171,.9444669,52.86833
7,03/20/2022,0,.9038054,1.074135,1.059571,.9295,.9348971,53.22417
7,03/21/2022,0,.8264395,.9870193,.9716194,.8986155,.8844787,55.74694
7,03/22/2022,0,.8759255,.9438285,.9106578,.8101924,.8552883,62.82
7,03/23/2022,0,.8064409,.9364645,.9253643,.8330654,.852205,54.91444
7,03/24/2022,0,.8043593,1.006009,.9635052,.8477772,.8901619,52.83305
7,03/25/2022,0,.8315636,.9805112,.9923106,.8507773,.9103575,52.98333
7,03/26/2022,0,.8264477,1.013535,.9768829,.8275734,.8634557,54.81055
7,03/27/2022,0,.7935938,1.019902,1.029463,.8577589,.8857598,56.06667
7,03/28/2022,0,.8746988,.9928261,.9678856,.8714638,.8679226,55.38528
7,03/29/2022,0,.7885653,1.032603,.9828149,.8891717,.8891661,53.34861
7,03/30/2022,0,.8183762,1.076519,1.001256,.898703,.9081754,52.96389
7,03/31/2022,0,.8405552,1.021875,.9641423,.865603,.8660597,53.39583
7,04/01/2022,0,.867552,.9859009,.9525788,.8352188,.8523245,54.41333
7,04/02/2022,0,.8707606,.9953896,.9473919,.8358576,.8607318,56.97778
7,04/03/2022,0,.7915381,.9667255,.9690069,.8501803,.8545451,55.39639
7,04/04/2022,0,.7887282,.946084,.9827042,.8753846,.8672144,56.54583
7,04/05/2022,0,.8259313,.9045402,.9295579,.8198329,.8520709,57.32444
7,04/06/2022,0,.8495772,.8919771,.9129813,.7954472,.8568507,63.77583
7,04/07/2022,0,.8633789,.8670231,.9055135,.8158506,.8909766,69.21833
7,04/08/2022,0,.7846059,.8513638,.8993106,.8232363,.8630477,62.40417
7,04/09/2022,0,.8067264,.870783,.909533,.7990762,.828064,56.61611
7,04/10/2022,0,.7968735,.9619825,.9717659,.8378501,.8695683,55.46556
7,04/11/2022,0,.8367678,1.001187,.9964144,.8993611,.8648039,51.08611
7,04/12/2022,0,.7813221,1.024816,1.02222,.8975556,.8987964,50.18945
7,04/13/2022,0,.8042869,1.037272,1.028061,.910603,.9273618,51.25972
7,04/14/2022,0,.84205,1.041914,1.008126,.9186235,.9011345,55.00611
7,04/15/2022,0,.7772031,.9791684,.9456665,.8791289,.8776749,54.45139
7,04/16/2022,0,.792737,.9872197,.9696898,.8789861,.8772609,54.77139
7,04/17/2022,0,.8556954,1.02764,1.03379,.9045019,.8911958,51.5425
7,04/18/2022,0,.8383824,.9940287,1.010485,.8888915,.9085609,55.26417
7,04/19/2022,0,.8468032,.9631721,.9135886,.8263992,.8641167,57.5725
7,04/20/2022,0,.8760275,.956836,.9216928,.8389653,.8700392,58.14695
7,04/21/2022,0,.7741711,.9254967,.9201686,.8293004,.8586153,57.53528
7,04/22/2022,0,.8010988,.9211293,.9140355,.8230359,.859751,55.04972
7,04/23/2022,0,.8280508,.9487754,.9129922,.8415809,.8567787,56.40528
7,04/24/2022,0,.8409002,.9641922,.933296,.8458698,.8626196,56.81639
7,04/25/2022,0,.8453347,.9293921,.8915901,.820825,.8546998,57.15583
7,04/26/2022,0,.8133801,.9261539,.8852763,.8200097,.8318708,55.40417
7,04/27/2022,0,.7972702,.9926646,.892362,.830057,.8548743,53.59667
7,04/28/2022,0,.7713167,.9675639,.9404396,.8312629,.8365464,53.93444
7,04/29/2022,0,.7782699,.9045518,.9312161,.8052185,.8499308,56.01472
7,04/30/2022,0,.8209623,.9663042,.9235446,.8238128,.821009,56.80528
7,05/01/2022,0,.823463,.938619,.9314829,.8331972,.8347853,56.5875
7,05/02/2022,0,.7975539,.9427966,.9139411,.8390653,.8275892,55.40805
7,05/03/2022,0,.7908205,.9193708,.8605776,.8069048,.8359638,58.82861
7,05/04/2022,0,.8580878,.9081989,.84009,.7934913,.8458781,57.87695
7,05/05/2022,0,.7918131,.9201375,.8661937,.7738093,.823042,57.28056
7,05/06/2022,0,.7817539,.8974162,.8251194,.7765774,.8383437,60.89861
7,05/07/2022,0,.7464543,.9296069,.860809,.7985837,.8217342,57.21722
7,05/08/2022,0,.8408654,1.00351,.9198359,.8362268,.843,53.66111
7,05/09/2022,0,.7811461,1.008513,.9181466,.8596792,.8959822,52.46333
7,05/10/2022,0,.8107375,.9829022,.9060201,.8535436,.8535166,52.29167
7,05/11/2022,0,.7792546,.9577236,.9026782,.8317016,.877901,53.595
7,05/12/2022,0,.780773,.9294775,.9012993,.8339638,.8384643,55.21667
7,05/13/2022,0,.7391912,.9051129,.8629362,.7907342,.8208339,59.92611
7,05/14/2022,0,.8748276,.8822303,.853854,.7800394,.8407773,61.07695
7,05/15/2022,0,.977898,.9541922,.86836,.7990782,.8441323,58.35695
7,05/16/2022,0,.8319941,.9066693,.8435094,.7948147,.8234099,57.11889
7,05/17/2022,0,.7702708,.8887445,.8906181,.8022431,.8221844,57.14417
7,05/18/2022,0,.8099204,.8754597,.8720998,.7951435,.8489542,62.15833
7,05/19/2022,0,.8337275,.8623038,.8583,.7809413,.8167347,61.50695
7,05/20/2022,0,.8149315,.8316557,.8471513,.7778193,.7994973,60.02278
7,05/21/2022,0,.8498608,.8856916,.8708416,.776988,.8390334,58.96833
7,05/22/2022,0,.8672287,.8969827,.8810872,.8083264,.8367888,58.25917
7,05/23/2022,0,.8468137,.8883243,.8725666,.8014652,.8542887,60.04028
7,05/24/2022,0,.8959705,.8723314,.9030577,.8310332,.928872,66.69305
7,05/25/2022,0,.9222065,.8673673,.8865538,.8412221,.9477899,65.15667
7,05/26/2022,0,.8169858,.8612529,.8678981,.7799619,.8076065,60.06028
7,05/27/2022,0,.7658281,.8507515,.8693104,.8003018,.8164745,59.89917
7,05/28/2022,0,.7655113,.8699175,.8824224,.7920954,.7943436,60.65472
7,05/29/2022,0,.7744329,.8391797,.8419214,.7953284,.7842937,59.37944
7,05/30/2022,0,.7781986,.8731436,.8920293,.8151298,.8399066,58.21861
7,05/31/2022,0,.8481148,.815648,.8876817,.7885851,.8355127,60.56417
7,06/01/2022,0,.8591341,.8315188,.8546976,.7876212,.8397678,60.64389
7,06/02/2022,0,.7967204,.8403676,.8427718,.7782332,.8357292,60.25139
7,06/03/2022,0,.8891338,.8282875,.8417642,.7798492,.8195143,61.28389
7,06/04/2022,0,.8162335,.8729497,.8569858,.8076847,.818303,63.3975
7,06/05/2022,0,.8257446,.8753575,.8695216,.8275829,.8741325,66.31389
7,06/06/2022,0,.8418688,.8479747,.8531707,.7911778,.8575806,61.70167
7,06/07/2022,0,.8586503,.8542315,.8584251,.7761076,.8097708,60.11805
7,06/08/2022,0,.8057049,.8455716,.835819,.7801627,.824783,62.84111
7,06/09/2022,0,.8785833,.8467931,.8521758,.8037658,.8663022,66.00861
7,06/10/2022,0,.8893832,.8673711,.9049588,.8770254,.9949504,71.97778
7,06/11/2022,0,.9560191,.8958524,.9046865,.897839,.9992325,70.05556
7,06/12/2022,0,.891594,.8572055,.9122013,.8330222,.8497513,64.92416
7,06/13/2022,0,.8708682,.7917883,.8587454,.8022949,.8293008,61.54195
7,06/14/2022,0,.8984485,.82065,.8372666,.8025213,.8399428,63.86055
7,06/15/2022,0,.8236981,.8138639,.8492388,.8178904,.8260223,61.48222
7,06/16/2022,0,.8308262,.8104343,.8357645,.7849858,.798802,59.88694
7,06/17/2022,0,.7189651,.7814605,.8353888,.7856063,.7769934,59.655
7,06/18/2022,0,.8265509,.7836234,.8418165,.7744145,.7698789,59.74694
7,06/19/2022,0,.8833531,.8136173,.8751643,.7814289,.8081002,61.75167
7,06/20/2022,0,.8333923,.7811437,.8843683,.8478437,.8654015,65.47806
7,06/21/2022,0,.8340211,.874441,.9636555,.9362173,1.005382,75.94528
7,06/22/2022,0,.8527495,.8378023,.9337531,.9128822,.9999877,68.66472
7,06/23/2022,0,.8002758,.8248667,.8974746,.8538145,.9332587,64.19305
7,06/24/2022,0,.7742522,.8051935,.8682235,.8443941,.9290962,62.9875
7,06/25/2022,0,.7574568,.8031716,.8443065,.8277229,.8382286,61.95805
7,06/26/2022,0,.8526643,.8232629,.8676558,.8045495,.8369851,60.87056
7,06/27/2022,0,.8252076,.7840471,.8579735,.8073975,.8554394,61.04167
7,06/28/2022,0,.7933792,.8184109,.852778,.8111192,.8370247,62.82611
7,06/29/2022,0,.7623798,.7818648,.8541105,.7880815,.8068497,59.85611
7,06/30/2022,0,.8058786,.8137633,.8486262,.782209,.8108793,58.02278
7,07/01/2022,0,.7357637,.8148536,.8507342,.7778382,.7932423,58.44139
7,07/02/2022,0,.8017769,.8557737,.8634203,.7879517,.7672207,58.46139
7,07/03/2022,0,.7278886,.8438092,.8527412,.779592,.7584875,59.12083
7,07/04/2022,0,.8237767,.8311237,.8510481,.7946415,.8194254,64.92778
7,07/05/2022,0,.8234654,.7985373,.8664626,.8091987,.8609059,67.40833
7,07/06/2022,0,.8239628,.7472761,.8560185,.7738001,.8237312,65.39584
7,07/07/2022,0,.7744883,.7789593,.8519286,.7800848,.8050556,63.57278
7,07/08/2022,0,.6955294,.7793494,.8626122,.7842528,.8322375,63.02083
7,07/09/2022,0,.7337032,.8124565,.8642681,.7790614,.7949389,63.03361
7,07/10/2022,0,.8841356,.8464683,.9256158,.8459682,.9147645,65.03278
7,07/11/2022,0,.8040338,.9150212,.9168078,.8503689,.9076914,64.64167
7,07/12/2022,0,.9148585,.7854375,.8615055,.7972978,.8344056,64.10639
7,07/13/2022,0,.8563373,.7741826,.8528709,.7728699,.8358383,64.00889
7,07/14/2022,0,.7420733,.7771876,.8553824,.7887088,.8426449,62.55722
7,07/15/2022,0,.7662812,.7521083,.8445933,.7789819,.8203563,61.34222
7,07/16/2022,0,.7068137,.8111565,.8542403,.8117831,.8287482,62.75694
7,07/17/2022,0,.7626373,.8181106,.9176535,.8062032,.8701571,62.78972
7,07/18/2022,0,.8455293,.9014305,.8656705,.8221122,.8812644,64.26639
7,07/19/2022,0,.8587282,.8091075,.8437476,.7982796,.836282,60.92417
7,07/20/2022,0,.8395634,.7837865,.8281593,.8076011,.8179755,60.03972
